event_id,timestamp,user_id,event_type,metadata
EVT006844,2026-01-27T16:39:26.455Z,USR0953,login,"{""device"":{""id"":""DEV226"",""type"":""mobile"",""os"":""Windows"",""browser"":""Chrome""},""location"":{""ip"":""192.168.43.169"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""b8a608f1-4588-4eb3-b10e-1e839f7bce8e"",""login_method"":""sso""}}"
EVT006845,2026-02-12T16:39:26.455Z,USR0322,login,"{""device"":{""id"":""DEV1616"",""type"":""tablet"",""os"":""Windows"",""browser"":""Edge""},""location"":{""ip"":""192.168.29.228"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""e522839c-2c47-4561-8959-4449fae768c4"",""login_method"":""password""}}"
EVT006846,2026-02-13T16:39:26.455Z,USR0818,login,"{""device"":{""id"":""DEV1143"",""type"":""mobile"",""os"":""iOS"",""browser"":""Safari""},""location"":{""ip"":""192.168.117.201"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""8ef9a855-415d-4bb1-ba1e-5f5284f24e5b"",""login_method"":""password""}}"
EVT006847,2026-01-24T16:39:26.455Z,USR0610,login,"{""device"":{""id"":""DEV1190"",""type"":""mobile"",""os"":""macOS"",""browser"":""Firefox""},""location"":{""ip"":""192.168.244.127"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""33f46a34-9e0f-4512-ad73-796163315c1f"",""login_method"":""sso""}}"
EVT006848,2026-01-24T16:39:26.455Z,USR0169,login,"{""device"":{""id"":""DEV105"",""type"":""mobile"",""os"":""Windows"",""browser"":""Edge""},""location"":{""ip"":""192.168.240.196"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""1f9d23b8-3ed7-40ea-8836-e49a4fd1b596"",""login_method"":""sso""}}"
EVT006849,2026-02-01T16:39:26.455Z,USR0569,login,"{""device"":{""id"":""DEV1530"",""type"":""mobile"",""os"":""iOS"",""browser"":""Firefox""},""location"":{""ip"":""192.168.102.151"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""eb13d16d-c68c-4c6f-a106-cb109617d516"",""login_method"":""mfa""}}"
EVT006850,2026-01-26T16:39:26.455Z,USR0317,login,"{""device"":{""id"":""DEV758"",""type"":""desktop"",""os"":""Linux"",""browser"":""Edge""},""location"":{""ip"":""192.168.226.245"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""39131955-d0c1-48e5-912d-e36e45c24cee"",""login_method"":""sso""}}"
EVT006851,2026-01-22T16:39:26.455Z,USR0193,login,"{""device"":{""id"":""DEV596"",""type"":""mobile"",""os"":""Windows"",""browser"":""Safari""},""location"":{""ip"":""192.168.165.177"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""e123849e-7c5a-411e-b84c-5bad73cadc0d"",""login_method"":""mfa""}}"
EVT006852,2026-01-16T16:39:26.455Z,USR0712,login,"{""device"":{""id"":""DEV1812"",""type"":""desktop"",""os"":""Windows"",""browser"":""Edge""},""location"":{""ip"":""192.168.126.42"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""8c6c9127-a16f-4bac-a5c6-874c431758af"",""login_method"":""mfa""}}"
EVT006853,2026-01-31T16:39:26.455Z,USR0080,login,"{""device"":{""id"":""DEV1453"",""type"":""tablet"",""os"":""iOS"",""browser"":""Firefox""},""location"":{""ip"":""192.168.244.143"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""9841f9ea-dd97-48b4-9f1e-5bc94bdc7265"",""login_method"":""sso""}}"
EVT006854,2026-02-09T16:39:26.455Z,USR0184,login,"{""device"":{""id"":""DEV415"",""type"":""mobile"",""os"":""Android"",""browser"":""Edge""},""location"":{""ip"":""192.168.161.98"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""3a2af193-0d7d-45ef-a29e-b0c001db12b9"",""login_method"":""sso""}}"
EVT006855,2026-01-21T16:39:26.455Z,USR0856,login,"{""device"":{""id"":""DEV29"",""type"":""mobile"",""os"":""Android"",""browser"":""Edge""},""location"":{""ip"":""192.168.137.13"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""c5b8bff7-0871-4a75-b3af-eae534aace75"",""login_method"":""sso""}}"
EVT006856,2026-02-07T16:39:26.455Z,USR0540,login,"{""device"":{""id"":""DEV1296"",""type"":""desktop"",""os"":""Android"",""browser"":""Firefox""},""location"":{""ip"":""192.168.97.54"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""16aa970d-4cdc-4076-a022-d7cb05d00649"",""login_method"":""mfa""}}"
EVT006857,2026-02-09T16:39:26.455Z,USR0418,login,"{""device"":{""id"":""DEV143"",""type"":""desktop"",""os"":""Linux"",""browser"":""Safari""},""location"":{""ip"":""192.168.51.121"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""5054896d-3c8e-49d4-ac1e-65dc9e19cf19"",""login_method"":""sso""}}"
EVT006858,2026-01-14T16:39:26.455Z,USR0309,login,"{""device"":{""id"":""DEV1340"",""type"":""tablet"",""os"":""Linux"",""browser"":""Edge""},""location"":{""ip"":""192.168.222.207"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""70995940-23de-4bf4-a58c-2849ddc504cf"",""login_method"":""password""}}"
EVT006859,2026-01-24T16:39:26.455Z,USR0325,login,"{""device"":{""id"":""DEV1449"",""type"":""mobile"",""os"":""macOS"",""browser"":""Edge""},""location"":{""ip"":""192.168.200.7"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""a19fbb74-e2bb-4175-9b68-556224276ac0"",""login_method"":""sso""}}"
EVT006860,2026-01-31T16:39:26.455Z,USR0803,login,"{""device"":{""id"":""DEV1050"",""type"":""mobile"",""os"":""iOS"",""browser"":""Safari""},""location"":{""ip"":""192.168.82.118"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""bcc8993e-dd21-4db1-a10d-727a60198629"",""login_method"":""mfa""}}"
EVT006861,2026-01-21T16:39:26.455Z,USR0453,login,"{""device"":{""id"":""DEV7"",""type"":""tablet"",""os"":""Android"",""browser"":""Safari""},""location"":{""ip"":""192.168.20.134"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""330dd779-7378-4a2c-afc8-513eda2b54bf"",""login_method"":""mfa""}}"
EVT006862,2026-01-20T16:39:26.455Z,USR0494,login,"{""device"":{""id"":""DEV1132"",""type"":""tablet"",""os"":""macOS"",""browser"":""Safari""},""location"":{""ip"":""192.168.180.32"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""452cb038-2775-4df5-8f5a-956760897c36"",""login_method"":""password""}}"
EVT006863,2026-02-01T16:39:26.455Z,USR0520,login,"{""device"":{""id"":""DEV553"",""type"":""mobile"",""os"":""iOS"",""browser"":""Firefox""},""location"":{""ip"":""192.168.229.35"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""a53ecaf0-699a-4043-bfca-a1e4937c5a43"",""login_method"":""mfa""}}"
EVT006864,2026-01-30T16:39:26.455Z,USR0443,login,"{""device"":{""id"":""DEV1123"",""type"":""tablet"",""os"":""macOS"",""browser"":""Safari""},""location"":{""ip"":""192.168.146.47"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""1b3d848a-b705-46c1-a83b-3b9448fc9d44"",""login_method"":""password""}}"
EVT006865,2026-02-06T16:39:26.455Z,USR0142,login,"{""device"":{""id"":""DEV942"",""type"":""desktop"",""os"":""macOS"",""browser"":""Chrome""},""location"":{""ip"":""192.168.101.45"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""b0d38919-b485-49aa-9ae4-27686b852445"",""login_method"":""password""}}"
EVT006866,2026-02-08T16:39:26.455Z,USR0400,login,"{""device"":{""id"":""DEV862"",""type"":""tablet"",""os"":""Windows"",""browser"":""Safari""},""location"":{""ip"":""192.168.195.52"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""116b6f9f-5583-4821-af96-678788b10805"",""login_method"":""sso""}}"
EVT006867,2026-02-10T16:39:26.455Z,USR0679,login,"{""device"":{""id"":""DEV1342"",""type"":""desktop"",""os"":""Linux"",""browser"":""Edge""},""location"":{""ip"":""192.168.225.185"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""9dca2f41-08c4-4073-b793-baf031abe07c"",""login_method"":""mfa""}}"
EVT006868,2026-02-09T16:39:26.455Z,USR0862,login,"{""device"":{""id"":""DEV307"",""type"":""tablet"",""os"":""Android"",""browser"":""Chrome""},""location"":{""ip"":""192.168.14.16"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""f0225053-0972-4140-96a5-fb63d38444ac"",""login_method"":""password""}}"
EVT006869,2026-01-30T16:39:26.455Z,USR0713,login,"{""device"":{""id"":""DEV184"",""type"":""desktop"",""os"":""Windows"",""browser"":""Edge""},""location"":{""ip"":""192.168.223.31"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""2045d9d0-f3cd-4bee-b589-daa029889e2a"",""login_method"":""password""}}"
EVT006870,2026-02-10T16:39:26.455Z,USR0135,login,"{""device"":{""id"":""DEV837"",""type"":""desktop"",""os"":""macOS"",""browser"":""Safari""},""location"":{""ip"":""192.168.228.126"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""26f6fe65-8d5d-4e1c-996c-1cdfe791d170"",""login_method"":""sso""}}"
EVT006871,2026-02-05T16:39:26.455Z,USR0084,login,"{""device"":{""id"":""DEV669"",""type"":""desktop"",""os"":""Linux"",""browser"":""Edge""},""location"":{""ip"":""192.168.194.182"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""2a7d2319-b69d-4d72-bbe3-64f70d65f93d"",""login_method"":""mfa""}}"
EVT006872,2026-02-07T16:39:26.455Z,USR0058,login,"{""device"":{""id"":""DEV1187"",""type"":""mobile"",""os"":""iOS"",""browser"":""Edge""},""location"":{""ip"":""192.168.25.215"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""0ef0b72c-0ef7-41af-89e5-a81c088400dd"",""login_method"":""mfa""}}"
EVT006873,2026-01-16T16:39:26.455Z,USR0753,login,"{""device"":{""id"":""DEV1638"",""type"":""tablet"",""os"":""Linux"",""browser"":""Edge""},""location"":{""ip"":""192.168.76.119"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""48518963-0a4a-4260-aa43-5b55649761e8"",""login_method"":""sso""}}"
EVT006874,2026-02-08T16:39:26.455Z,USR0431,login,"{""device"":{""id"":""DEV91"",""type"":""tablet"",""os"":""Android"",""browser"":""Firefox""},""location"":{""ip"":""192.168.24.235"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""b59e2b86-4174-4fea-815b-78589fd1c9ad"",""login_method"":""mfa""}}"
EVT006875,2026-02-08T16:39:26.455Z,USR0734,login,"{""device"":{""id"":""DEV422"",""type"":""desktop"",""os"":""Windows"",""browser"":""Firefox""},""location"":{""ip"":""192.168.159.99"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""2582d21b-9ab7-4954-93d2-73c128828c1c"",""login_method"":""sso""}}"
EVT006876,2026-01-30T16:39:26.455Z,USR0398,login,"{""device"":{""id"":""DEV467"",""type"":""tablet"",""os"":""macOS"",""browser"":""Chrome""},""location"":{""ip"":""192.168.65.227"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""a0728752-c198-41d5-b167-385e44609e79"",""login_method"":""sso""}}"
EVT006877,2026-01-15T16:39:26.455Z,USR0652,login,"{""device"":{""id"":""DEV1184"",""type"":""tablet"",""os"":""Windows"",""browser"":""Edge""},""location"":{""ip"":""192.168.15.187"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""32280dca-3d85-4230-b8eb-7da4ec696d2c"",""login_method"":""mfa""}}"
EVT006878,2026-01-31T16:39:26.455Z,USR0765,login,"{""device"":{""id"":""DEV1306"",""type"":""tablet"",""os"":""Windows"",""browser"":""Safari""},""location"":{""ip"":""192.168.74.205"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""5d5b9205-bf69-48e7-bfd9-6222e6fbd8ac"",""login_method"":""sso""}}"
EVT006879,2026-02-03T16:39:26.455Z,USR0240,login,"{""device"":{""id"":""DEV795"",""type"":""mobile"",""os"":""Windows"",""browser"":""Chrome""},""location"":{""ip"":""192.168.94.93"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""f022542d-4ae2-4cb5-a889-dbd9fafb21ae"",""login_method"":""password""}}"
EVT006880,2026-01-24T16:39:26.455Z,USR0268,login,"{""device"":{""id"":""DEV1967"",""type"":""tablet"",""os"":""iOS"",""browser"":""Chrome""},""location"":{""ip"":""192.168.150.67"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""84d887e9-2d17-4dbd-bac1-c239516ea9c2"",""login_method"":""mfa""}}"
EVT006881,2026-02-06T16:39:26.455Z,USR0214,login,"{""device"":{""id"":""DEV248"",""type"":""desktop"",""os"":""macOS"",""browser"":""Firefox""},""location"":{""ip"":""192.168.144.41"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""6b42c5ad-4882-40f0-a609-d4dd4659eec6"",""login_method"":""mfa""}}"
EVT006882,2026-02-06T16:39:26.455Z,USR0136,login,"{""device"":{""id"":""DEV1356"",""type"":""tablet"",""os"":""Linux"",""browser"":""Firefox""},""location"":{""ip"":""192.168.143.154"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""0c7d1c14-93d8-4938-b68f-7f82581dbf24"",""login_method"":""sso""}}"
EVT006883,2026-02-03T16:39:26.455Z,USR0352,login,"{""device"":{""id"":""DEV248"",""type"":""desktop"",""os"":""Android"",""browser"":""Firefox""},""location"":{""ip"":""192.168.128.120"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""b1d857b7-b79d-4e70-9e5a-4313e664e8bd"",""login_method"":""sso""}}"
EVT006884,2026-01-24T16:39:26.455Z,USR0621,login,"{""device"":{""id"":""DEV1637"",""type"":""mobile"",""os"":""macOS"",""browser"":""Chrome""},""location"":{""ip"":""192.168.3.93"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""cace4c56-1b2e-4693-b2ea-61b26e9f3f2b"",""login_method"":""sso""}}"
EVT006885,2026-01-17T16:39:26.455Z,USR0712,login,"{""device"":{""id"":""DEV667"",""type"":""desktop"",""os"":""iOS"",""browser"":""Chrome""},""location"":{""ip"":""192.168.197.225"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""405da2d3-9fd8-4e9d-aecf-39575603f307"",""login_method"":""password""}}"
EVT006886,2026-01-15T16:39:26.455Z,USR0040,login,"{""device"":{""id"":""DEV1677"",""type"":""tablet"",""os"":""Windows"",""browser"":""Safari""},""location"":{""ip"":""192.168.19.165"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""ec5bd841-bee0-411c-bbc5-096f67c5168e"",""login_method"":""mfa""}}"
EVT006887,2026-01-23T16:39:26.455Z,USR0223,login,"{""device"":{""id"":""DEV625"",""type"":""desktop"",""os"":""Linux"",""browser"":""Chrome""},""location"":{""ip"":""192.168.141.239"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""0359d91e-d868-477d-b532-8214f588c954"",""login_method"":""password""}}"
EVT006888,2026-02-10T16:39:26.455Z,USR0226,login,"{""device"":{""id"":""DEV375"",""type"":""desktop"",""os"":""Linux"",""browser"":""Chrome""},""location"":{""ip"":""192.168.152.220"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""26057405-cc24-443f-8850-3507b7e4cdeb"",""login_method"":""password""}}"
EVT006889,2026-01-16T16:39:26.456Z,USR0158,login,"{""device"":{""id"":""DEV869"",""type"":""desktop"",""os"":""Windows"",""browser"":""Chrome""},""location"":{""ip"":""192.168.162.81"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""38b9211a-3ae6-4e55-b80d-1d9d294e3e87"",""login_method"":""sso""}}"
EVT006890,2026-01-16T16:39:26.456Z,USR0841,login,"{""device"":{""id"":""DEV680"",""type"":""mobile"",""os"":""macOS"",""browser"":""Safari""},""location"":{""ip"":""192.168.142.131"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""5bb49317-7c31-4084-b0e6-4dfd9c3c6e99"",""login_method"":""password""}}"
EVT006891,2026-02-09T16:39:26.456Z,USR0571,login,"{""device"":{""id"":""DEV947"",""type"":""mobile"",""os"":""Android"",""browser"":""Edge""},""location"":{""ip"":""192.168.171.78"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""9ac3217a-8d8a-4c41-8e14-b2a16a05a17b"",""login_method"":""mfa""}}"
EVT006892,2026-01-20T16:39:26.456Z,USR0025,login,"{""device"":{""id"":""DEV1472"",""type"":""mobile"",""os"":""Linux"",""browser"":""Safari""},""location"":{""ip"":""192.168.37.227"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""9834fafa-56cc-4ea8-8a4e-537933b6fdb9"",""login_method"":""mfa""}}"
EVT006893,2026-02-05T16:39:26.456Z,USR0936,login,"{""device"":{""id"":""DEV77"",""type"":""tablet"",""os"":""iOS"",""browser"":""Safari""},""location"":{""ip"":""192.168.65.106"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""4c8764e9-89cc-4724-8668-7d3a2be039d6"",""login_method"":""password""}}"
EVT006894,2026-02-06T16:39:26.456Z,USR0150,login,"{""device"":{""id"":""DEV422"",""type"":""mobile"",""os"":""Android"",""browser"":""Safari""},""location"":{""ip"":""192.168.160.13"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""abfd42bd-5e94-4026-869f-fef7aea96bbb"",""login_method"":""sso""}}"
EVT006895,2026-02-07T16:39:26.456Z,USR0288,login,"{""device"":{""id"":""DEV1559"",""type"":""mobile"",""os"":""iOS"",""browser"":""Edge""},""location"":{""ip"":""192.168.209.215"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""d0da30ac-59b8-4534-ba87-158d3b8bc508"",""login_method"":""password""}}"
EVT006896,2026-02-02T16:39:26.456Z,USR0956,login,"{""device"":{""id"":""DEV1469"",""type"":""desktop"",""os"":""iOS"",""browser"":""Safari""},""location"":{""ip"":""192.168.67.236"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""bb983de3-dbf2-44a4-84f7-0dcb84e7063c"",""login_method"":""sso""}}"
EVT006897,2026-01-30T16:39:26.456Z,USR0003,login,"{""device"":{""id"":""DEV222"",""type"":""mobile"",""os"":""Windows"",""browser"":""Chrome""},""location"":{""ip"":""192.168.52.164"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""a154b0d6-3261-4ac6-bcd5-30e8f7dcff18"",""login_method"":""password""}}"
EVT006898,2026-01-23T16:39:26.456Z,USR0776,login,"{""device"":{""id"":""DEV492"",""type"":""tablet"",""os"":""iOS"",""browser"":""Chrome""},""location"":{""ip"":""192.168.86.9"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""528c18e5-b4f7-4fdb-8e80-9a8c85e152e9"",""login_method"":""sso""}}"
EVT006899,2026-02-01T16:39:26.456Z,USR0630,login,"{""device"":{""id"":""DEV1888"",""type"":""tablet"",""os"":""Windows"",""browser"":""Edge""},""location"":{""ip"":""192.168.58.165"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""bd0643f9-3af4-442a-adfc-b823b5a86689"",""login_method"":""mfa""}}"
EVT006900,2026-01-23T16:39:26.456Z,USR0932,login,"{""device"":{""id"":""DEV1288"",""type"":""desktop"",""os"":""iOS"",""browser"":""Firefox""},""location"":{""ip"":""192.168.16.44"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""014af876-c2f6-4abb-a4b7-d68799146859"",""login_method"":""mfa""}}"
EVT006901,2026-01-22T16:39:26.456Z,USR0365,login,"{""device"":{""id"":""DEV433"",""type"":""desktop"",""os"":""macOS"",""browser"":""Safari""},""location"":{""ip"":""192.168.107.224"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""11797bbd-9721-4a6f-b9e5-d47a90328a7f"",""login_method"":""sso""}}"
EVT006902,2026-01-19T16:39:26.456Z,USR0591,login,"{""device"":{""id"":""DEV229"",""type"":""tablet"",""os"":""Android"",""browser"":""Edge""},""location"":{""ip"":""192.168.180.129"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""30107e89-a8fe-4c3d-992d-0a0ce67cddb7"",""login_method"":""sso""}}"
EVT006903,2026-01-30T16:39:26.456Z,USR0982,login,"{""device"":{""id"":""DEV847"",""type"":""mobile"",""os"":""Linux"",""browser"":""Chrome""},""location"":{""ip"":""192.168.218.67"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""ceb75a3f-9217-49d4-bfe1-e60cccf46749"",""login_method"":""password""}}"
EVT006904,2026-01-21T16:39:26.456Z,USR0775,login,"{""device"":{""id"":""DEV1119"",""type"":""tablet"",""os"":""macOS"",""browser"":""Safari""},""location"":{""ip"":""192.168.189.167"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""b32cb063-1d62-407a-8f18-2de65dc4c803"",""login_method"":""mfa""}}"
EVT006905,2026-02-04T16:39:26.456Z,USR0201,login,"{""device"":{""id"":""DEV1260"",""type"":""mobile"",""os"":""Windows"",""browser"":""Safari""},""location"":{""ip"":""192.168.245.83"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""5eecbef8-b9e8-4ce7-99f8-3a872e139b60"",""login_method"":""sso""}}"
EVT006906,2026-01-25T16:39:26.456Z,USR0161,login,"{""device"":{""id"":""DEV1618"",""type"":""tablet"",""os"":""iOS"",""browser"":""Firefox""},""location"":{""ip"":""192.168.167.243"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""9432980f-5ba0-4938-9aea-fbce75819906"",""login_method"":""password""}}"
EVT006907,2026-01-26T16:39:26.456Z,USR0622,login,"{""device"":{""id"":""DEV394"",""type"":""tablet"",""os"":""iOS"",""browser"":""Edge""},""location"":{""ip"":""192.168.105.168"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""4511759a-c420-409c-a8bc-81b72626df91"",""login_method"":""password""}}"
EVT006908,2026-01-21T16:39:26.456Z,USR0879,login,"{""device"":{""id"":""DEV1161"",""type"":""tablet"",""os"":""Windows"",""browser"":""Chrome""},""location"":{""ip"":""192.168.235.118"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""6f1c2f69-0f59-4701-aa91-a8bb30a96ed2"",""login_method"":""sso""}}"
EVT006909,2026-02-12T16:39:26.456Z,USR0546,login,"{""device"":{""id"":""DEV1340"",""type"":""desktop"",""os"":""Android"",""browser"":""Firefox""},""location"":{""ip"":""192.168.116.101"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""3d78fb1e-3e32-4e0d-a7ef-bc143cd447bd"",""login_method"":""mfa""}}"
EVT006910,2026-02-04T16:39:26.456Z,USR0357,login,"{""device"":{""id"":""DEV1209"",""type"":""mobile"",""os"":""iOS"",""browser"":""Chrome""},""location"":{""ip"":""192.168.94.151"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""32d84509-fef7-4b82-a669-3cfa226c5b4b"",""login_method"":""mfa""}}"
EVT006911,2026-02-05T16:39:26.456Z,USR0403,login,"{""device"":{""id"":""DEV408"",""type"":""desktop"",""os"":""Windows"",""browser"":""Edge""},""location"":{""ip"":""192.168.74.204"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""89bfc33f-877e-48d8-ae67-7e88a419c030"",""login_method"":""password""}}"
EVT006912,2026-01-19T16:39:26.456Z,USR0161,login,"{""device"":{""id"":""DEV1037"",""type"":""mobile"",""os"":""Windows"",""browser"":""Edge""},""location"":{""ip"":""192.168.69.232"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""df63f943-c5f1-4527-9486-a7033d821c1b"",""login_method"":""mfa""}}"
EVT006913,2026-02-06T16:39:26.456Z,USR0811,login,"{""device"":{""id"":""DEV1429"",""type"":""desktop"",""os"":""Linux"",""browser"":""Edge""},""location"":{""ip"":""192.168.193.182"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""979508b4-7fbc-4df6-97f8-a19bfb3e11f3"",""login_method"":""password""}}"
EVT006914,2026-01-27T16:39:26.456Z,USR0642,login,"{""device"":{""id"":""DEV568"",""type"":""desktop"",""os"":""iOS"",""browser"":""Chrome""},""location"":{""ip"":""192.168.205.175"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""239236a7-7ce2-4d9d-b385-0690016eac59"",""login_method"":""mfa""}}"
