alert_id,timestamp,user_id,event_id,rule_triggered,risk_score,decision,explanation,status,risk_factors,risk_factors_obj
ALERT007209,2026-01-30T16:39:26.458Z,USR0840,EVT007209,AUTH-002,40,suppress,"Risk score 40/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":0,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":7,""is_threat"":0}"
ALERT007210,2026-02-10T16:39:26.458Z,USR0243,EVT007210,AUTH-002,12,suppress,"Risk score 12/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":2,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":37,""is_threat"":0}"
ALERT007211,2026-02-06T16:39:26.458Z,USR0699,EVT007211,AUTH-001,78,escalate,"Risk score 78/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":7,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":3,""is_threat"":0}"
ALERT007212,2026-01-23T16:39:26.458Z,USR0068,EVT007212,AUTH-001,50,review,"Risk score 50/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":11,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":40,""is_threat"":0}"
ALERT007213,2026-01-24T16:39:26.458Z,USR0397,EVT007213,AUTH-003,40,suppress,"Risk score 40/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":10,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":50,""is_threat"":0}"
ALERT007214,2026-02-08T16:39:26.458Z,USR0133,EVT007214,AUTH-002,19,suppress,"Risk score 19/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":38,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":8,""is_threat"":0}"
ALERT007215,2026-02-09T16:39:26.458Z,USR0741,EVT007215,AUTH-003,19,suppress,"Risk score 19/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":13,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":28,""is_threat"":0}"
ALERT007216,2026-01-26T16:39:26.458Z,USR0079,EVT007216,AUTH-001,46,review,"Risk score 46/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":34,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":18,""is_threat"":0}"
ALERT007217,2026-02-09T16:39:26.458Z,USR0549,EVT007217,AUTH-001,28,suppress,"Risk score 28/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":15,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":60,""is_threat"":0}"
ALERT007218,2026-02-09T16:39:26.458Z,USR0230,EVT007218,AUTH-003,95,escalate,"Risk score 95/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":24,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":40,""is_threat"":1}"
ALERT007219,2026-01-19T16:39:26.458Z,USR0457,EVT007219,AUTH-003,56,review,"Risk score 56/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":40,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":25,""is_threat"":0}"
ALERT007220,2026-02-08T16:39:26.458Z,USR0254,EVT007220,AUTH-002,54,review,"Risk score 54/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":29,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":38,""is_threat"":0}"
ALERT007221,2026-01-25T16:39:26.458Z,USR0121,EVT007221,AUTH-002,32,suppress,"Risk score 32/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":33,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":60,""is_threat"":0}"
ALERT007222,2026-01-14T16:39:26.458Z,USR0862,EVT007222,AUTH-002,63,review,"Risk score 63/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":26,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":40,""is_threat"":0}"
ALERT007223,2026-02-11T16:39:26.458Z,USR0014,EVT007223,AUTH-001,47,review,"Risk score 47/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":31,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":61,""is_threat"":0}"
ALERT007224,2026-01-28T16:39:26.458Z,USR0427,EVT007224,AUTH-003,12,suppress,"Risk score 12/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":21,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":56,""is_threat"":0}"
ALERT007225,2026-01-18T16:39:26.458Z,USR0347,EVT007225,AUTH-002,71,review,"Risk score 71/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":3,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":8,""is_threat"":0}"
ALERT007226,2026-02-04T16:39:26.458Z,USR0886,EVT007226,AUTH-001,80,escalate,"Risk score 80/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":25,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":54,""is_threat"":0}"
ALERT007227,2026-02-05T16:39:26.458Z,USR0933,EVT007227,AUTH-001,19,suppress,"Risk score 19/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":16,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":55,""is_threat"":0}"
ALERT007228,2026-02-03T16:39:26.458Z,USR0844,EVT007228,AUTH-001,34,suppress,"Risk score 34/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":10,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":16,""is_threat"":0}"
ALERT007229,2026-01-15T16:39:26.458Z,USR0950,EVT007229,AUTH-002,67,review,"Risk score 67/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":2,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":52,""is_threat"":0}"
ALERT007230,2026-01-15T16:39:26.459Z,USR0992,EVT007230,AUTH-003,48,review,"Risk score 48/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":6,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":0,""is_threat"":0}"
ALERT007231,2026-02-07T16:39:26.459Z,USR0948,EVT007231,AUTH-001,53,review,"Risk score 53/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":23,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":5,""is_threat"":0}"
ALERT007232,2026-02-03T16:39:26.459Z,USR0490,EVT007232,AUTH-002,61,review,"Risk score 61/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":29,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":12,""is_threat"":0}"
ALERT007233,2026-01-31T16:39:26.459Z,USR0805,EVT007233,AUTH-002,63,review,"Risk score 63/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":27,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":43,""is_threat"":0}"
ALERT007234,2026-01-20T16:39:26.459Z,USR0786,EVT007234,AUTH-003,41,review,"Risk score 41/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":30,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":62,""is_threat"":0}"
ALERT007235,2026-02-05T16:39:26.459Z,USR0766,EVT007235,AUTH-002,90,escalate,"Risk score 90/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":17,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":26,""is_threat"":1}"
ALERT007236,2026-01-31T16:39:26.459Z,USR0770,EVT007236,AUTH-002,90,escalate,"Risk score 90/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":3,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":33,""is_threat"":1}"
ALERT007237,2026-01-17T16:39:26.459Z,USR0033,EVT007237,AUTH-002,99,escalate,"Risk score 99/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":21,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":29,""is_threat"":1}"
ALERT007238,2026-02-06T16:39:26.459Z,USR0510,EVT007238,AUTH-001,90,escalate,"Risk score 90/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":11,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":34,""is_threat"":1}"
ALERT007239,2026-02-13T16:39:26.459Z,USR0182,EVT007239,AUTH-001,42,review,"Risk score 42/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":16,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":10,""is_threat"":0}"
ALERT007240,2026-01-18T16:39:26.459Z,USR0223,EVT007240,AUTH-003,33,suppress,"Risk score 33/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":25,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":27,""is_threat"":0}"
ALERT007241,2026-01-17T16:39:26.459Z,USR0092,EVT007241,AUTH-003,73,review,"Risk score 73/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":38,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":22,""is_threat"":0}"
ALERT007242,2026-02-01T16:39:26.459Z,USR0649,EVT007242,AUTH-002,98,escalate,"Risk score 98/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":34,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":35,""is_threat"":1}"
ALERT007243,2026-02-09T16:39:26.459Z,USR0800,EVT007243,AUTH-001,75,review,"Risk score 75/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":22,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":9,""is_threat"":0}"
ALERT007244,2026-02-03T16:39:26.459Z,USR0410,EVT007244,AUTH-002,14,suppress,"Risk score 14/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":6,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":42,""is_threat"":0}"
ALERT007245,2026-01-16T16:39:26.459Z,USR0119,EVT007245,AUTH-001,55,review,"Risk score 55/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":25,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":19,""is_threat"":0}"
ALERT007246,2026-01-18T16:39:26.459Z,USR0457,EVT007246,AUTH-001,62,review,"Risk score 62/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":0,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":10,""is_threat"":0}"
ALERT007247,2026-01-26T16:39:26.459Z,USR0145,EVT007247,AUTH-002,95,escalate,"Risk score 95/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":11,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":59,""is_threat"":1}"
ALERT007248,2026-02-05T16:39:26.459Z,USR0197,EVT007248,AUTH-003,33,suppress,"Risk score 33/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":13,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":44,""is_threat"":0}"
ALERT007249,2026-01-26T16:39:26.459Z,USR0469,EVT007249,AUTH-003,51,review,"Risk score 51/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":36,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":71,""is_threat"":0}"
ALERT007250,2026-01-21T16:39:26.459Z,USR0743,EVT007250,AUTH-002,35,suppress,"Risk score 35/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":18,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":2,""is_threat"":0}"
ALERT007251,2026-01-16T16:39:26.459Z,USR0232,EVT007251,AUTH-001,24,suppress,"Risk score 24/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":26,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":20,""is_threat"":0}"
ALERT007252,2026-02-03T16:39:26.459Z,USR0001,EVT007252,AUTH-002,73,review,"Risk score 73/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":37,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":72,""is_threat"":0}"
ALERT007253,2026-01-23T16:39:26.459Z,USR0549,EVT007253,AUTH-001,46,review,"Risk score 46/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":16,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":64,""is_threat"":0}"
ALERT007254,2026-02-08T16:39:26.459Z,USR0257,EVT007254,AUTH-003,59,review,"Risk score 59/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":4,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":25,""is_threat"":0}"
ALERT007255,2026-01-15T16:39:26.459Z,USR0766,EVT007255,AUTH-002,84,escalate,"Risk score 84/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":3,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":45,""is_threat"":0}"
ALERT007256,2026-01-14T16:39:26.459Z,USR0995,EVT007256,AUTH-001,3,suppress,"Risk score 3/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":6,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":9,""is_threat"":0}"
ALERT007257,2026-02-04T16:39:26.459Z,USR0320,EVT007257,AUTH-002,35,suppress,"Risk score 35/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":34,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":20,""is_threat"":0}"
ALERT007258,2026-01-26T16:39:26.459Z,USR0513,EVT007258,AUTH-001,18,suppress,"Risk score 18/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":11,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":11,""is_threat"":0}"
ALERT007259,2026-01-27T16:39:26.459Z,USR0589,EVT007259,AUTH-003,51,review,"Risk score 51/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":0,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":42,""is_threat"":0}"
ALERT007260,2026-01-15T16:39:26.459Z,USR0570,EVT007260,AUTH-001,78,escalate,"Risk score 78/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":24,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":6,""is_threat"":0}"
ALERT007261,2026-01-23T16:39:26.459Z,USR0291,EVT007261,AUTH-003,56,review,"Risk score 56/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":16,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":24,""is_threat"":0}"
ALERT007262,2026-02-13T16:39:26.459Z,USR0100,EVT007262,AUTH-001,17,suppress,"Risk score 17/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":38,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":9,""is_threat"":0}"
ALERT007263,2026-02-05T16:39:26.459Z,USR0995,EVT007263,AUTH-003,46,review,"Risk score 46/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":40,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":30,""is_threat"":0}"
ALERT007264,2026-02-04T16:39:26.459Z,USR0568,EVT007264,AUTH-001,84,escalate,"Risk score 84/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":35,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":65,""is_threat"":0}"
ALERT007265,2026-01-27T16:39:26.459Z,USR0002,EVT007265,AUTH-002,37,suppress,"Risk score 37/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":18,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":16,""is_threat"":0}"
ALERT007266,2026-01-23T16:39:26.459Z,USR0872,EVT007266,AUTH-001,76,escalate,"Risk score 76/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":21,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":3,""is_threat"":0}"
ALERT007267,2026-02-08T16:39:26.459Z,USR0193,EVT007267,AUTH-001,42,review,"Risk score 42/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":33,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":54,""is_threat"":0}"
ALERT007268,2026-01-23T16:39:26.459Z,USR0427,EVT007268,AUTH-001,67,review,"Risk score 67/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":15,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":11,""is_threat"":0}"
ALERT007269,2026-01-16T16:39:26.459Z,USR0019,EVT007269,AUTH-003,74,review,"Risk score 74/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":23,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":35,""is_threat"":0}"
ALERT007270,2026-02-02T16:39:26.459Z,USR0437,EVT007270,AUTH-002,68,review,"Risk score 68/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":11,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":65,""is_threat"":0}"
ALERT007271,2026-01-22T16:39:26.459Z,USR0148,EVT007271,AUTH-003,94,escalate,"Risk score 94/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":2,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":34,""is_threat"":1}"
ALERT007272,2026-01-18T16:39:26.459Z,USR0991,EVT007272,AUTH-003,61,review,"Risk score 61/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":34,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":62,""is_threat"":0}"
ALERT007273,2026-02-05T16:39:26.459Z,USR0979,EVT007273,AUTH-001,45,review,"Risk score 45/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":1,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":64,""is_threat"":0}"
ALERT007274,2026-01-18T16:39:26.459Z,USR0671,EVT007274,AUTH-001,13,suppress,"Risk score 13/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":31,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":57,""is_threat"":0}"
ALERT007275,2026-02-02T16:39:26.459Z,USR0544,EVT007275,AUTH-003,17,suppress,"Risk score 17/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":21,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":37,""is_threat"":0}"
ALERT007276,2026-02-09T16:39:26.459Z,USR0891,EVT007276,AUTH-003,59,review,"Risk score 59/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":24,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":3,""is_threat"":0}"
ALERT007277,2026-02-13T16:39:26.459Z,USR0344,EVT007277,AUTH-003,22,suppress,"Risk score 22/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":24,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":26,""is_threat"":0}"
ALERT007278,2026-01-15T16:39:26.459Z,USR0023,EVT007278,AUTH-002,40,suppress,"Risk score 40/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":4,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":31,""is_threat"":0}"
ALERT007279,2026-02-05T16:39:26.459Z,USR0385,EVT007279,AUTH-002,37,suppress,"Risk score 37/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":5,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":20,""is_threat"":0}"
ALERT007280,2026-01-18T16:39:26.459Z,USR0049,EVT007280,AUTH-003,85,escalate,"Risk score 85/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":26,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":55,""is_threat"":0}"
ALERT007281,2026-02-06T16:39:26.459Z,USR0477,EVT007281,AUTH-001,62,review,"Risk score 62/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":14,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":43,""is_threat"":0}"
ALERT007282,2026-01-30T16:39:26.459Z,USR0729,EVT007282,AUTH-003,49,review,"Risk score 49/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":13,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":33,""is_threat"":0}"
ALERT007283,2026-01-22T16:39:26.459Z,USR0803,EVT007283,AUTH-002,14,suppress,"Risk score 14/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":38,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":46,""is_threat"":0}"
ALERT007284,2026-02-09T16:39:26.459Z,USR0722,EVT007284,AUTH-002,27,suppress,"Risk score 27/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":33,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":24,""is_threat"":0}"
ALERT007285,2026-02-03T16:39:26.459Z,USR0231,EVT007285,AUTH-002,67,review,"Risk score 67/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":8,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":71,""is_threat"":0}"
ALERT007286,2026-01-23T16:39:26.459Z,USR0847,EVT007286,AUTH-002,16,suppress,"Risk score 16/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":31,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":35,""is_threat"":0}"
ALERT007287,2026-01-28T16:39:26.459Z,USR0340,EVT007287,AUTH-003,81,escalate,"Risk score 81/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":30,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":49,""is_threat"":0}"
ALERT007288,2026-01-20T16:39:26.459Z,USR0262,EVT007288,AUTH-003,10,suppress,"Risk score 10/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":15,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":35,""is_threat"":0}"
ALERT007289,2026-02-02T16:39:26.459Z,USR0959,EVT007289,AUTH-001,64,review,"Risk score 64/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":17,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":47,""is_threat"":0}"
ALERT007290,2026-02-13T16:39:26.459Z,USR0399,EVT007290,AUTH-001,25,suppress,"Risk score 25/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":14,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":60,""is_threat"":0}"
ALERT007291,2026-01-19T16:39:26.460Z,USR0382,EVT007291,AUTH-002,52,review,"Risk score 52/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":40,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":19,""is_threat"":0}"
ALERT007292,2026-01-24T16:39:26.460Z,USR0738,EVT007292,AUTH-003,37,suppress,"Risk score 37/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":4,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":19,""is_threat"":0}"
ALERT007293,2026-02-03T16:39:26.460Z,USR0498,EVT007293,AUTH-001,44,review,"Risk score 44/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":15,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":38,""is_threat"":0}"
ALERT007294,2026-01-28T16:39:26.460Z,USR0550,EVT007294,AUTH-001,42,review,"Risk score 42/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":27,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":71,""is_threat"":0}"
ALERT007295,2026-01-20T16:39:26.460Z,USR0802,EVT007295,AUTH-003,81,escalate,"Risk score 81/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":26,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":4,""is_threat"":0}"
ALERT007296,2026-02-04T16:39:26.460Z,USR0267,EVT007296,AUTH-002,71,review,"Risk score 71/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":5,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":48,""is_threat"":0}"
